age,gender,height_cm,weight_kg,Excersise,class
47,M,166.6,59.7,1,C
41,M,181.6,93.5,0,A
24,M,172,72,0,A
22,F,154,57.08,1,C
23,F,167.1,67.4,0,B
24,F,166,64.4,0,B
43,M,177,81.2,0,D
53,F,148.1,48,0,A
42,F,160.5,73.7,0,D
25,F,158.9,45.6,1,C
61,F,157.9,54,1,C
60,F,157.5,47.4,0,B
22,M,179.7,72.2,0,A
24,F,162.9,49.6,0,A
36,M,171.1,69.5,0,A
27,F,166.6,70,0,B
46,M,176.1,75.2,0,B
22,F,166.5,63.6,1,C
24,M,171.2,64.9,1,C
25,F,163.9,55.9,1,C
63,M,165.7,74.7,0,B
63,F,161,60.9,0,D
64,M,171.4,75,0,A
22,M,184.6,90.6,0,A
57,M,162.3,61,0,B
30,M,178.7,83.6,1,B
26,M,179.5,95,0,D
22,M,175.7,71.4,1,C
32,M,179,82.2,1,B
24,M,181.3,77.2,1,C
24,F,164.7,56.2,0,B
41,F,164.5,61,0,D
24,F,162.9,55.2,0,D
37,M,181,76.1,1,B
24,M,182.5,79.6,1,B
58,M,174.1,71.96,0,D
29,M,171.6,84.5,1,C
24,M,177,76.7,0,D
36,F,160.9,67.9,0,D
64,M,169.8,69.2,0,A
35,M,165,82.7,0,D
25,F,167,61.3,0,D
64,F,162.8,74.2,0,B
38,M,172.2,79.2,0,A
30,M,167,69.9,0,A
29,M,168,73.5,0,A
55,M,162.4,63.9,0,A
21,M,181.2,95.4,0,D
62,F,167,69.8,0,D
30,M,170,50.3,1,C
23,F,165.8,66,0,B
22,M,179.9,74.1,0,D
22,M,167,76.1,1,C
25,M,172.6,63.9,0,A
51,M,164,83.9,0,D
60,M,166.1,72.7,0,A
25,M,171.7,73.5,1,B
27,M,178.5,81.3,0,D
28,M,167.8,66.5,0,A
30,M,178,81.1,0,A
24,F,176.8,62.2,0,D
36,M,181.4,88.9,0,A
25,M,175,79.2,1,C
64,F,155.8,45.4,0,B
27,M,178.6,70.5,1,B
38,M,174.2,81.2,0,A
26,F,162,50.4,1,C
21,M,184.7,80.2,0,D
61,M,169.5,75.6,0,D
61,M,168.4,75.5,0,D
24,M,174.5,67.1,1,C
25,M,181,77.9,0,A
29,M,172.8,71.5,1,B
60,M,157.1,47,0,B
50,M,180.2,85.3,0,A
58,F,160.1,64.6,1,C
21,F,164.9,57.1,1,C
34,M,173.4,70.04,1,B
31,M,177.7,74,0,A
28,F,167.8,61.6,1,A
64,F,156.8,58.8,0,D
34,M,180.3,74.9,0,D
58,M,175,81.9,1,C
22,M,178.1,73.6,0,A
48,M,176.5,66.1,1,C
60,F,162.8,54.4,0,B
30,M,174.3,77.86,1,B
47,M,168,63.2,0,B
27,F,154.3,57.6,1,A
24,F,169.3,60.9,0,B
62,F,148.3,51.8,0,A
30,M,176.1,84.2,1,B
23,M,174.9,70.1,1,B
58,F,147.6,45.4,1,C
27,M,180,71.4,0,A
51,M,168.2,67.6,0,B
28,M,178.8,87.1,0,D
25,M,172.2,60,0,A
22,M,179.6,62.8,1,C
36,M,177.1,80,1,B
23,F,161.1,66.3,1,A
47,F,160,59.6,0,B
53,M,163.9,70.8,0,A
39,F,164.9,60.6,1,A
58,M,164.2,63.7,1,C
57,F,154.5,57.8,0,B
27,M,171,69.3,1,C
34,M,172.8,73.1,1,B
53,M,159.5,70.2,0,B
49,F,151.4,55.7,0,B
55,M,164.2,62,0,A
25,M,173.9,69.1,0,A
53,F,159.9,61.9,0,D
26,F,158.8,44.5,1,C
23,M,167.4,61.54,0,A
25,M,164.8,67,0,D
31,F,165.4,62.9,1,A
30,F,158.6,54.2,0,A
28,F,168.8,60.1,1,A
23,M,180.2,77.5,0,A
56,F,156,51.1,1,C
21,M,179,62.5,1,C
63,M,167.7,78.5,0,A
26,M,173,65.6,1,C
21,M,168.2,72.6,0,D
39,F,161.5,50.5,1,C
55,F,162,57.8,0,B
47,M,169.6,70.2,1,C
60,M,162,55.86,0,B
24,F,148.2,44.7,0,B
32,M,175,80.3,0,D
58,M,168.7,69.4,1,C
28,M,173,67.9,0,A
47,M,169.4,83,0,D
61,M,171.4,76.5,0,B
33,F,162.2,51.8,1,C
60,F,160.6,60.2,0,B
64,M,172.1,70.6,1,C
27,M,176.5,74.6,1,C
21,F,165.3,51.1,0,A
52,M,175.8,60.9,0,D
24,M,169.4,67.3,1,B
35,F,171.1,63.1,1,A
39,M,172.7,71,1,C
43,M,179,86.7,0,D
58,F,154.7,51,0,D
24,M,176.5,82.3,0,D
55,M,176.6,62.4,0,B
50,M,172.9,92.9,0,D
31,M,178.2,87.8,0,D
52,F,156.6,58.4,1,A
25,M,171.9,64.9,0,A
21,F,167.3,76.1,0,D
62,F,163,57,0,B
30,M,173.3,79.1,0,A
28,M,173.8,73.6,1,C
26,F,158.4,60.4,0,D
30,M,167.1,76.92,1,B
43,M,169.4,69.7,1,B
25,M,182.7,84.2,0,D
31,M,178.6,64.1,0,A
31,M,175.9,68.8,1,B
28,M,174.2,62.64,1,C
24,F,164,57,0,B
38,M,178.3,79.2,0,D
24,M,177.8,70.1,0,A
36,M,169.4,66.5,1,C
48,F,158.1,62.3,0,B
40,M,173.3,74.9,1,C
25,M,183.2,66.6,0,A
24,M,167.4,55.8,1,C
51,F,159,69.6,0,D
54,M,171.1,68.58,0,B
25,F,157.2,58.1,0,D
38,F,166.5,58.2,1,A
61,M,172.8,70.6,0,B
37,F,168.5,73.7,0,B
22,M,179.5,63.4,0,D
25,F,164.4,55.5,1,A
59,F,156,54.1,0,D
49,M,166,66.5,0,B
32,M,171.5,68.1,0,A
59,M,163.7,66.4,0,D
22,F,165.5,53.7,1,C
29,M,168,65.2,0,A
63,M,168.9,81.1,0,D
50,M,175.8,73.5,0,A
26,M,165.9,66.1,1,B
37,M,175.8,80.74,0,D
22,F,169.3,53.4,0,B
25,M,171.9,75.7,0,A
60,M,173.2,58.6,1,C
25,M,176.4,84.7,1,B
50,F,156.2,48.6,1,C
59,M,167.5,80.2,0,D
35,M,168.9,63.6,1,C
24,F,168.3,61.3,1,C
57,M,172.1,72.8,0,D
59,M,167.8,82.7,0,D
22,F,161.5,54.7,0,B
21,F,164.4,50,1,C
27,F,164.1,48.9,0,B
23,F,165.8,56.7,0,B
30,F,172.8,68.7,1,C
27,F,162.2,55.8,1,A
37,F,154.5,55.9,0,D
47,F,154.3,53.7,0,A
58,F,164.4,60.9,0,D
41,M,169.5,65.3,1,C
54,F,159.6,55.94,1,C
23,F,172.3,64.3,0,B
42,M,173.7,72.4,1,C
26,F,156.2,64,1,C
30,M,180.7,78.6,1,B
28,M,166.5,62.3,1,B
29,F,155.2,49.64,0,B
62,M,164.6,56.4,0,A
22,M,183.4,88.5,1,C
22,F,164.4,57.7,1,A
27,F,161,53.9,1,C
53,F,162.3,57,1,C
34,M,170.1,73.2,1,B
41,M,178,84.2,1,C
62,F,161.6,50.5,0,B
48,F,157.4,54.1,0,A
43,F,156.4,47.2,0,B
55,F,157,64.9,0,B
22,M,168,66.3,0,D
26,F,162.2,64.8,0,B
44,M,169.2,80.8,0,D
25,M,167.8,64.4,1,B
34,M,174.9,72.9,1,C
63,F,163,55,0,B
29,M,171.2,73,1,C
30,M,170.8,72,1,C
57,F,157.3,57.04,0,D
25,M,175.2,83.9,1,B
24,F,156.9,57,1,A
25,M,181.1,81.5,0,A
24,F,160.2,52.7,1,C
27,M,173.1,68.4,1,C
22,M,174.1,61,1,B
30,M,182.7,78.3,0,A
31,M,166.1,64.1,0,D
21,F,161.6,56.2,0,B
25,F,160,57.4,1,A
59,F,145.5,53.8,0,D
61,M,165.2,70.7,0,B
27,M,179.6,80.9,1,C
31,M,170,70.6,0,A
35,M,176.9,81.5,1,B
40,F,155,57.4,0,B
28,F,160.9,63.6,1,A
40,F,160.9,48.9,1,C
31,M,176,69.1,1,B
23,F,166,58.38,1,A
21,F,159.9,53.1,0,A
59,M,175.1,75.08,0,B
21,M,171.5,65.5,0,A
30,M,175.4,82.8,0,A
26,F,161,62.8,1,C
35,F,163.8,63.5,1,A
64,M,169,69.8,0,B
43,M,176.6,59.6,1,B
36,F,160.5,53.6,0,A
22,F,157.7,50.2,0,A
21,M,182,77.3,0,A
24,M,175,77.2,1,B
25,M,161.3,59.7,0,D
53,F,158.3,51.3,0,B
30,F,170.3,61.2,1,A
59,M,173.3,67.5,0,B
51,M,170.4,67.4,1,C
21,F,169.3,58.8,0,B
38,M,179.4,78.2,1,B
27,M,176.2,65.1,0,A
38,M,174.8,68,0,A
21,F,160.8,49.4,0,A
23,M,184.5,70.5,0,D
39,M,162.4,69.8,1,C
26,M,174.4,67.9,0,D
27,F,160.6,62,1,A
25,M,172,66,1,B
21,M,177,70,1,C
55,M,170.2,63,1,C
21,M,163.3,70.4,0,D
40,F,160.4,78.1,0,D
24,M,170.7,62.84,1,B
48,M,169.3,88.9,0,D
31,M,169.4,78.4,0,D
24,F,155.4,51,0,B
49,F,160.8,57,0,D
46,M,173.9,72.5,0,A
52,M,175,65.1,0,B
62,F,154,63.1,0,D
51,M,168.6,77.8,1,C
34,F,162.7,53.3,0,B
34,F,156,64.4,0,D
21,M,182.1,91.7,0,D
39,F,165,68.6,0,D
21,F,154.4,51.2,1,C
48,M,163.8,70.6,0,B
44,M,170,76.7,0,D
62,M,171.9,70.2,0,B
60,F,157.6,57.2,1,C
35,M,185.7,94,0,D
26,M,175.7,69.8,1,C
24,F,161.8,50.7,0,A
29,F,156.1,50,0,A
24,F,153.7,54.72,0,B
27,M,173.7,71.3,0,A
27,M,183.7,81.8,1,B
39,M,176.6,95.8,0,D
34,M,176.3,83.3,1,B
22,M,171.1,77.5,1,C
27,M,175.1,68.4,1,B
40,F,156.6,59.1,1,A
54,M,172.1,75.2,1,C
21,F,168.3,56.9,1,C
21,M,166,55.9,1,C
25,M,183.8,68.3,1,C
34,M,171.2,85,1,B
39,M,175,78.2,1,B
62,M,159.1,56.9,0,A
21,M,165.2,62.9,1,B
61,M,168.3,66.3,0,A
54,M,160.6,71.3,0,B
49,M,172.1,67.7,1,C
64,F,155.8,52.2,0,D
22,M,165.6,63.1,1,C
45,M,165.5,62.6,1,C
32,M,177.1,66.6,0,A
50,M,177.8,69.9,0,B
28,F,164,53.2,0,B
46,M,171.5,72.2,0,B
58,F,159.5,64.6,0,D
30,M,178.1,70.1,1,B
48,F,161.3,58.3,0,B
47,M,170,79.2,0,D
28,F,157.1,52.5,0,A
54,F,156.6,54.5,1,C
64,M,168.6,69.34,0,B
40,M,174.4,70.2,1,B
45,F,153.4,33.7,0,D
25,F,159.6,51.8,0,A
45,M,176,79.2,0,D
22,F,165.7,53,0,A
27,M,177.2,81.9,0,A
25,M,178.9,71.4,0,A
45,M,167.3,65.6,0,A
31,M,178.5,80.4,1,C
23,M,174,78.1,1,C
26,M,177.3,81.2,0,A
61,F,153,64.6,0,D
30,M,176.3,85.4,0,D
50,F,158.8,50.7,1,C
30,M,177.3,70.6,0,A
33,M,170.4,79.2,0,A
55,F,149.4,49.9,1,C
28,M,174.4,69,1,B
48,F,153.8,53.7,0,D
44,M,173.4,72.6,1,B
21,M,179.5,79.5,1,C
22,M,174.2,85.9,0,D
47,M,172.3,70.7,0,D
40,M,165.9,73.8,0,A
22,F,163.9,53.7,0,A
31,M,182,81,0,D
26,M,172.9,72.7,1,B
30,M,170.7,71.9,0,A
23,M,170.6,90.2,0,D
25,M,173,79.1,1,B
40,M,172.3,73,0,A
40,M,175.7,70.8,1,C
25,F,170.1,62.1,1,A
56,F,158.7,57,0,B
63,F,162.3,55.8,1,C
26,M,174.9,86.2,1,C
21,F,155.7,51,0,B
62,M,181.4,80.2,0,D
21,M,172.9,74,1,B
26,M,167.6,71.6,0,A
44,M,165,57.1,0,D
31,M,171,75.8,0,A
26,M,176.8,67.3,1,B
36,M,180.5,78.9,0,D
23,F,163.9,59.14,1,A
55,M,177.5,79.8,0,D
61,M,178.2,83.1,1,C
47,M,155,60.6,0,B
45,M,173.4,72,1,B
30,F,167,52.1,0,D
64,F,154.4,48.2,0,D
21,M,177.5,74.1,0,D
21,F,166.2,55.7,1,A
27,M,169,68.1,1,B
24,F,166.8,53.5,0,A
39,F,158.8,47,0,B
25,M,181.8,92.44,1,C
21,F,168.7,62,1,A
21,M,170.1,66.5,0,D
63,M,165.5,79.4,0,B
23,M,177.5,72.2,0,D
63,F,149.4,57,0,D
31,M,172.9,72.9,0,A
64,M,175.3,81.2,0,D
50,M,166,70,0,D
47,M,169.2,71.7,1,C
43,M,172.3,74.3,0,D
28,F,166.6,63.1,0,B
26,M,167,61.2,1,C
22,M,175.3,64.2,0,D
22,M,173.5,53.8,0,D
49,F,163.7,70.6,0,D
39,F,159.9,49.8,0,D
49,F,158.5,63.8,0,D
23,F,164.5,47.4,1,C
32,M,171.2,70.8,1,C
31,M,169.3,65.04,1,C
40,M,174.4,74.7,0,A
29,M,187,88.2,0,D
60,F,154.7,50.4,0,A
22,M,178.9,88.6,0,A
25,M,168.2,80.8,1,B
26,F,164.3,55.6,1,C
34,M,171.7,74.22,1,C
39,M,174.7,74.9,1,B
38,M,175.3,95.4,0,D
51,F,151,50.2,1,C
31,F,152.2,54.3,1,C
36,M,169,59.2,0,A
38,M,177.6,86.6,1,C
41,M,172.6,68.9,0,A
28,M,169.6,65.3,1,C
26,M,173.7,87.4,1,C
31,M,172,66.3,0,A
27,M,170.7,86.3,0,A
37,M,180.3,86.3,0,A
45,M,167.7,66.5,1,C
62,F,152.6,45,1,C
30,M,167.7,70.9,0,A
23,M,170.7,70.4,1,C
48,F,167,62.6,1,C
57,M,170.6,64.52,1,C
27,M,173.8,87,0,D
52,F,166.4,61.1,0,B
23,M,166.4,65.2,1,C
28,M,169,65.1,0,A
40,M,183,74.9,1,B
22,F,162.6,54.9,0,A
47,F,155.7,59.1,0,D
24,M,175.7,86.2,1,C
58,M,165.3,69.9,0,B
24,M,175.2,72.4,1,C
62,F,153.1,52.32,0,B
42,F,157.1,59.7,1,C
40,F,167,54.3,0,A
23,M,171.4,70.1,0,D
24,F,156,44.5,1,C
39,M,172,73,0,D
37,M,174.4,78.7,1,B
37,M,177.3,75.3,1,B
60,F,156.8,60.9,1,A
28,M,170.7,71.5,0,A
24,M,176.7,77.7,0,A
57,F,159.4,56.2,0,D
23,M,176.5,69.8,1,B
21,F,166.5,50.4,0,B
21,M,170.5,74.8,1,B
55,F,159.3,55.5,0,B
25,M,165.9,83.3,0,D
37,M,168.1,75.7,0,A
22,F,165.6,47.3,0,B
37,M,173.8,79.7,1,C
45,M,170.5,88.1,1,B
21,M,170.1,63.5,0,D
54,M,177.5,83.6,0,D
48,F,165.5,74.5,0,D
33,F,171,57.9,1,A
33,M,174,67.7,0,A
26,M,173,72.8,1,B
37,M,173,92.5,0,D
61,F,166.1,57.6,1,C
33,F,157.2,50.8,1,C
51,M,174.5,79.9,0,A
50,F,157.7,59.7,1,C
22,M,173.2,69,1,B
36,M,172.7,70.1,1,B
51,M,172,68.5,1,C
23,M,175.3,69.3,1,C
47,F,153,57.9,0,D
45,F,154.7,41.8,0,D
43,F,156.4,50,0,A
22,F,157.2,58.9,0,D
22,F,160.1,48,1,C
26,M,172.5,70.7,1,B
23,M,166.2,63.8,1,B
42,F,162.8,60.1,1,A
24,M,174.1,74.5,1,B
26,F,162.4,49.5,0,B
42,F,167.9,66.8,0,D
21,M,169.9,64.8,1,B
41,F,163.6,56.1,0,D
47,M,166.2,52.9,0,D
60,M,168,72.8,0,A
54,F,155.1,52.6,0,D
29,F,161.6,47.6,0,A
21,F,161.4,55.1,1,C
58,M,175.6,67.7,0,A
57,M,165.9,85.3,0,D
26,F,163.6,71.3,0,D
60,M,164.2,58.9,1,C
37,M,176.5,77.9,0,A
27,M,174,63.4,0,A
27,F,174.6,60.7,1,A
23,F,156.9,47.4,0,D
21,F,172.9,65.16,1,C
26,F,164.6,57.3,1,A
26,F,159.6,47.2,0,D
63,M,164,67,1,C
47,M,169.1,71.2,0,B
55,M,159.4,57.42,0,B
22,F,166.3,52.2,1,C
57,F,155.7,74.2,0,D
25,M,170.4,70.7,0,D
21,M,181,68.7,1,C
46,F,153,57.5,1,C
26,F,163,47.6,0,A
46,F,156.9,63.9,0,D
27,F,160.1,58.4,0,D
26,F,151.8,38.1,0,B
48,F,154.5,50.7,0,D
60,M,176.7,80.9,0,D
42,M,170.8,71.56,0,D
59,F,160.3,55,0,D
35,F,162,48.2,0,A
23,M,176.6,78.6,0,D
58,F,154,55,0,B
31,M,173.6,94.4,0,D
24,F,175.5,58.7,0,B
54,F,152.2,56.5,0,D
30,M,164,67.8,0,A
32,M,168.2,62.9,0,A
51,F,156.5,52.6,0,B
29,M,174.3,78.8,1,C
34,F,156.9,49.4,1,C
22,M,178,77.94,1,C
32,F,159.2,56.7,0,D
21,M,182.2,86.2,1,C
30,F,157.7,54,1,C
47,M,173.4,67.1,0,A
37,F,163,50.3,0,D
31,F,160,48.8,1,C
39,M,176.9,77,1,B
43,M,172.8,76,1,C
49,F,166.3,65.3,1,C
40,M,163.3,76,0,D
41,F,150,58.3,1,C
21,M,173.1,67.1,1,B
24,M,181.3,70.8,0,A
23,F,163.3,51.8,0,A
45,F,154,52.9,1,C
24,F,159.6,54.9,0,D
35,M,168.6,68.24,1,B
41,F,161.6,70.4,1,C
37,M,167.6,75.6,1,B
24,M,173.8,80.7,1,C
27,M,177.4,84.5,1,C
28,M,172.9,74.6,1,B
54,M,169.7,66.6,0,A
33,M,179,71.6,0,A
33,M,179,86.8,0,D
28,M,173.7,75.1,1,C
24,M,184.3,69.7,0,D
22,F,156.3,55.1,1,A
42,F,156.7,49.6,0,A
57,F,157,61.1,1,C
24,M,173,73.6,0,A
58,F,152.5,51.9,1,C
28,F,162.9,63.1,1,A
47,M,171,76.2,0,A
64,F,150.8,43.9,0,A
28,F,167.2,60,0,B
23,M,168.5,65.9,0,A
22,M,171.8,72.6,0,D
64,M,167.2,73,1,C
59,M,160.8,60.6,0,B
21,M,171.7,65.2,1,B
30,M,180,81.7,0,A
48,F,157.7,59.44,1,C
25,F,174.5,66.6,0,D
53,M,168.6,66,1,C
26,M,164,60.6,0,A
21,M,171.7,77,0,D
61,F,154.9,54.3,0,B
45,M,171.5,74.9,0,D
34,M,173.4,85.6,0,D
44,M,167.5,70,1,C
26,M,169.5,68.4,0,A
28,M,176.7,83.66,0,D
47,M,165.1,71.8,0,B
61,F,167.4,60,0,B
23,M,177.4,69.7,1,C
23,F,162.5,51.1,0,A
22,M,171.3,74.3,1,C
41,M,169.4,79.3,0,D
41,F,162.9,63,0,B
27,M,181,83.18,0,D
22,F,160.8,53,0,A
48,F,162.5,60.4,1,A
62,M,163.3,65.4,1,C
25,F,164,61,1,A
57,F,153.2,59.1,0,D
35,M,167.2,72.5,1,B
23,M,169.9,69.4,1,C
32,F,173.2,65,1,C
31,M,176.7,80.32,1,B
22,F,160.1,49.6,0,D
28,M,173.3,80.2,1,C
39,M,188.1,81.6,1,B
56,M,161.2,60.1,0,B
24,M,186.3,84.1,1,C
24,F,165.7,57,1,A
57,M,172.7,81.6,0,B
35,M,176.2,63.9,1,C
55,F,162,51.6,0,A
64,M,166.7,62.7,1,C
54,F,162.1,60.9,0,D
34,M,180,85,0,A
34,F,157.5,46.1,0,D
47,M,173,57.6,1,C
22,M,177.9,93.4,0,D
40,M,173.2,75.5,0,A
48,M,165.6,55.2,0,B
23,M,173.5,92.9,0,D
63,M,165,62,0,A
34,M,174.1,66.9,1,C
60,F,162.4,62.1,0,B
28,M,164.2,70.5,1,C
36,M,173,73.44,0,A
34,M,176.3,75.5,1,C
26,M,169.5,63.4,0,D
51,F,154.9,63.7,1,C
54,M,172.5,70.9,1,C
48,M,173.7,70.16,0,A
41,F,165.5,64.7,0,D
50,F,163.4,63.2,1,C
32,M,172.4,72.3,0,A
54,M,167.1,61.1,0,D
51,M,175,75.2,1,C
56,F,125,34.4,0,B
55,M,163.6,71.68,0,A
24,F,159.6,62.9,1,A
40,F,165.4,64.6,1,C
27,M,167,65.3,1,C
42,M,176,84.6,0,D
33,M,169.2,63.8,0,A
21,F,164.2,51.66,0,D
26,F,166.5,61.48,0,D
30,M,176.1,77.5,0,A
29,F,164.3,61.6,1,C
28,M,169.8,60.6,0,A
63,M,167.4,67.1,0,B
21,F,162.4,49.2,0,A
28,M,176.2,70.3,0,D
47,M,168.1,76.8,0,A
64,M,164,71.2,0,A
61,M,166.4,66.1,1,C
25,F,161.3,46,0,B
60,M,168.3,66.2,0,B
23,F,166.2,52.6,0,B
22,M,180.3,73.6,0,D
23,F,172.8,62.4,1,C
63,M,179.3,66.4,1,C
31,M,174.1,73.9,0,A
22,M,173.1,71,0,D
35,M,178.3,78.3,1,C
37,F,154,51.8,1,C
51,M,162.6,66,0,D
32,M,190.9,107.6,0,D
35,M,174.9,72.9,0,A
54,F,163.6,78.6,0,D
63,M,167.6,68.9,0,A
61,F,158,65.02,1,A
31,M,169.2,67,0,A
56,F,154,61.9,0,D
24,M,170.5,66.7,0,D
51,F,154.3,57.2,0,D
58,F,151,60,0,D
22,M,172,61.5,1,B
60,M,183.7,82.8,1,C
21,F,165.1,55,0,A
22,F,157.1,45.4,0,A
45,M,162.5,69.5,0,A
45,M,174.7,62.6,1,B
44,F,160.3,52.8,1,C
26,M,171.6,85.8,0,D
36,M,178,77.52,0,A
59,M,157.1,60.3,0,B
26,F,159.7,53,0,B
48,M,174.2,84.6,0,D
36,M,173,83,1,B
21,F,155.2,43.1,0,B
28,M,175.3,69.44,1,B
27,M,175.4,64.3,0,A
21,M,168.3,60.5,0,D
64,M,167.8,74.4,0,D
25,M,170,82.8,0,D
40,M,183.2,94.4,0,D
51,M,181.2,85.2,0,D
62,F,163.7,61.4,0,B
40,M,167,80.4,0,D
42,M,171.5,61.1,1,B
48,F,169.2,56.9,0,B
22,M,168.6,63.1,0,A
57,M,173.3,69.9,1,C
30,M,166,61.5,0,A
22,F,167.3,72.7,0,D
43,M,173.1,77.5,0,A
31,M,174,69.5,0,A
21,M,170,64.1,1,B
31,M,166,67.3,1,C
27,M,171,65.1,1,B
21,M,167.9,69.1,1,C
57,F,158.5,64.8,0,B
41,F,160.2,55.8,0,D
26,F,161.4,53.1,0,A
26,M,163,59.3,0,D
33,M,172.5,70.9,1,B
60,M,167,76.4,0,B
55,F,159.7,55.9,0,B
41,F,157.2,61.7,0,D
28,F,171,63.8,1,A
55,F,157.9,62,0,B
36,F,167,44,0,D
22,F,158,49.7,0,A
21,M,178.3,62.8,1,C
38,F,168.5,63.2,1,C
38,M,172.1,71.1,0,A
26,M,171,68.3,1,B
32,F,166.2,70.8,0,D
37,M,170.5,69,0,A
64,M,172.1,59.9,0,D
41,M,172.6,68.5,0,A
45,M,170.3,72.54,1,B
43,M,172.2,87.8,0,D
21,M,181.6,88.4,0,D
38,M,164,70.7,0,D
39,F,161.1,56.9,0,D
22,M,179.9,72.4,1,B
36,M,169,77,0,D
45,M,168.2,69.1,1,C
53,F,162.5,63.18,0,D
62,M,175.5,72.4,0,B
61,M,177.4,77.68,0,A
24,F,160.3,64.3,0,D
22,M,166.6,59.1,1,B
26,F,166.8,58.6,1,A
32,M,171.4,57.4,0,D
28,M,171.7,73.46,0,D
27,F,167,55.6,1,A
23,M,184,87.5,0,D
52,F,152.7,56.7,0,B
21,F,161.5,57.04,1,A
36,M,174.3,65.4,1,C
28,M,180.6,81.9,0,D
33,M,168.3,71.1,0,A
22,F,166,59.4,1,C
58,M,161.8,54.76,0,B
26,M,176.2,73.1,1,B
24,F,157.1,60.3,0,B
37,M,179,80.7,1,C
22,M,168.6,69.2,1,C
21,M,168,56.2,1,C
24,M,170.4,72.2,0,D
43,F,163.3,70.1,1,C
60,M,172,68.3,1,C
23,M,182.3,93.9,0,D
22,M,188,92.2,1,C
21,F,172,74.3,0,B
60,M,172.2,80,0,B
38,M,178,75.3,1,C
31,M,181.3,110,0,D
24,M,177.6,78.9,1,C
60,M,165.4,67.7,0,A
23,M,168.8,59.9,0,A
21,M,175.7,69.34,0,A
21,M,163,83.3,0,D
41,M,174,69.1,0,A
21,F,153.9,56.7,1,C
23,M,177.4,70.9,0,D
22,F,154.5,49.5,0,B
24,F,154.6,51.8,0,B
23,M,175,86,0,A
59,M,171.4,67.8,0,B
22,M,183,87.6,0,D
57,M,175,76.5,1,C
26,M,170.9,67.5,0,A
59,F,153.7,49.7,0,A
27,F,164,52.1,0,A
24,F,160.5,41.7,0,D
43,M,176.3,69.7,1,B
21,M,177.9,82.2,0,A
30,M,170,66,1,B
61,M,173.6,84.7,0,D
48,M,180.7,76.2,0,B
61,M,168.9,66.5,0,B
26,M,170.3,74.3,0,A
24,M,186.7,84.4,0,D
55,M,165.2,64.7,0,B
40,F,158.3,55.3,1,A
36,M,182,83,0,A
30,M,175,64.7,0,D
40,F,154.3,62.62,1,C
38,F,155.2,48.6,0,B
22,F,164,61.9,1,C
23,M,168.7,62.8,0,A
31,M,168.1,73.6,1,B
22,F,159.1,48.9,0,B
40,M,178.7,91.5,1,B
40,M,169.6,83.5,0,D
61,F,151.7,37.4,0,D
63,M,173.8,87,0,B
47,F,158,59.2,0,B
35,M,175,79.8,1,B
28,M,176.3,70.94,1,B
22,M,169,72,0,A
25,F,158.8,74.1,1,A
63,F,152.1,66.7,0,D
58,M,174.6,92.3,0,D
37,F,163.9,56.2,1,C
28,F,156.9,51.5,0,B
36,M,167.7,77.7,0,D
28,F,167.1,71.2,0,B
23,M,176.6,55,0,D
24,M,185.7,86.6,0,D
24,M,163.7,57.6,1,C
61,M,162.9,51.6,0,B
33,M,174.9,75.6,0,A
21,F,159.8,56.3,1,C
24,M,167.3,56.1,1,C
23,M,176.5,85.7,0,D
24,M,170.6,66,0,A
61,M,166,62.3,1,C
31,M,176.4,72.8,0,A
51,F,153.9,54.4,0,A
22,M,172.1,76.6,1,C
51,F,154,50,0,A
26,M,173.4,81.4,0,D
21,M,180.9,78.5,0,A
33,M,171.1,66.3,0,D
43,M,172.5,90.5,0,D
46,F,165.5,56.7,1,A
23,F,153.4,52.8,0,B
23,M,170,60.4,1,C
22,F,162.3,64.6,1,A
44,F,157.5,54.9,0,B
37,M,172.2,69.4,0,D
46,M,174,64.4,0,B
21,F,160.5,60.1,1,A
41,M,172.9,71,0,D
29,F,162.1,55.4,1,C
25,M,171,75.6,0,D
42,M,176.2,73.5,0,A
28,M,178,69.9,0,A
21,M,171.3,52.7,0,D
39,F,165.4,59.8,1,A
26,M,186.9,100.36,0,D
55,M,166,73.9,0,D
28,M,178,83.2,0,A
23,F,164.3,56.1,0,B
31,M,172.2,68.3,1,B
33,M,167.6,65.3,0,A
29,M,172.4,86.8,0,D
46,M,177.8,83,1,C
27,M,162.8,66.7,1,C
31,M,187.7,89.7,1,B
54,M,174.8,73.2,1,C
42,M,176.7,101.8,0,D
30,M,168.6,80.3,0,A
26,M,171.2,67.7,1,B
51,M,167.7,66.3,0,B
23,M,175,70,0,A
52,F,159.7,64.1,0,B
23,M,160.3,63.9,1,C
33,M,169.4,73.9,0,A
40,F,163.1,53.88,0,D
26,F,167,57.5,1,C
25,M,175,81.5,0,A
59,F,154.1,59.92,0,D
62,M,174.3,74.1,0,A
33,M,177.8,80.9,0,A
39,F,164.1,52.8,0,B
59,F,155.1,57.3,0,D
41,M,173.7,66.82,1,C
23,M,167.5,64.6,1,B
24,M,173.8,78.5,0,D
44,M,172,80.7,0,D
29,M,181.3,75.9,1,B
21,F,152,50.3,1,C
25,F,161.6,50.3,1,C
32,M,173.9,68.2,0,A
29,M,178.7,73.2,0,D
56,F,151.9,48,0,B
43,M,171,76.4,1,C
30,M,175.8,87.2,1,C
44,F,159,57.4,1,C
58,M,175.3,71.2,0,A
21,M,176.1,72.3,1,B
